timestamp,price
2025-04-11T13:58:47.237071,80837.46000000
2025-04-11T14:05:19.496972,80996.00000000
<<<<<<< HEAD
2025-04-11T14:08:33.693054,81132.40000000
2025-04-13T18:54:15.060780,84696.1
2025-04-13T19:03:20.948519,84744.9
=======
>>>>>>> parent of 06e3026 (okx_btc_price)
2025-04-13T19:21:48.694153,84329.38000000
